client_id,age,income,years_employed,credit_score,debt_to_income,num_credit_cards,num_late_payments,has_mortgage,has_car_loan,savings_balance,checking_balance,region_risk_score,phone_calls_to_support_last_3m,active_loans,customer_tenure_years,default
1818,33,17251,8,689,0.07417956857453446,6,8,0,0,41532,-3000,0.4595203541313839,18,0,13,0
1819,27,50842,36,608,0.3364436729019272,6,11,1,1,28044,5968,0.29776638626921204,17,0,13,0
1820,35,60006,27,689,0.3341934755524544,5,4,0,0,27936,10817,0.36830386902222145,17,4,11,0
1821,36,113590,2,506,0.472403213828545,2,13,0,0,32902,3036,0.5404470954987715,5,1,14,1
1822,58,89215,5,680,0.25621326746119893,7,0,1,1,14045,7181,0.2389836472979586,18,1,13,0
1823,35,56070,36,477,0.43648845742839304,6,8,1,0,29161,19838,0.6995512877886901,0,3,12,1
1824,63,102612,8,634,0.346888847119598,6,6,0,0,11304,6439,0.5254219313638449,11,4,3,0
1825,58,51487,3,709,0.13979607120952503,2,10,1,1,15289,25877,0.8882873177537269,15,1,12,0
1826,65,95227,18,693,0.08111380884838174,5,4,1,0,17152,13852,0.6368951156610481,4,4,9,0
1827,26,36028,21,559,0.18095809095031562,5,13,1,1,11817,5360,0.14062138492046838,19,3,1,0
1828,69,96831,22,568,0.08855670589262728,1,0,0,0,19009,7040,0.4932098041844327,11,0,0,0
1829,51,59846,26,601,0.2592008861808444,4,12,1,1,16181,2763,0.13947151442768108,3,2,3,1
1830,69,44287,39,663,0.2992257499386047,4,7,0,0,9385,6747,0.37398241738964016,18,4,7,0
1831,38,64571,30,507,0.2065154689068261,4,7,1,1,17890,8930,0.3445717171421659,2,4,14,1
1832,67,76933,1,649,0.6526472913537423,2,4,1,0,22328,2170,0.24425877868049103,19,4,13,1
1833,49,57631,3,671,0.09289748211813081,5,5,1,0,3502,-3000,0.27719510099338435,19,0,14,0
1834,24,83848,0,630,0.2743052282148587,7,6,0,1,26261,14248,0.2941646119734041,18,4,11,0
1835,41,55425,15,686,0.3460669139988293,4,4,0,0,12594,11814,0.3161596159643168,6,2,1,0
1836,27,85509,14,665,0.09516238068322727,6,0,0,0,22973,-3000,0.9012889901129578,8,2,11,0
1837,67,81055,37,612,0.5203556725443048,6,6,1,0,10020,6196,0.397710767322213,15,2,5,1
1838,35,68476,14,514,0.6905877530302486,2,6,1,0,35757,12189,0.5109844287008672,16,3,4,1
1839,31,58965,1,659,0.39941040781199655,5,10,1,0,34341,11466,0.06567986242083328,4,2,7,1
1840,48,73788,35,583,0.0678299105080296,5,7,0,0,4259,142,0.16908794130569202,9,0,5,0
1841,41,83756,10,609,0.3659522982549288,7,8,0,1,27874,11874,0.5002716802399336,7,1,9,1
1842,25,121544,36,683,0.25160747404663075,2,6,0,0,41694,5105,0.35827799374814484,13,4,14,1
1843,61,93485,30,749,0.2879416385296075,1,6,1,0,5777,7720,0.36046468268675236,15,0,4,0
1844,62,94399,35,647,0.7078935401859907,5,10,1,1,6965,-1436,0.15275030295037142,8,1,4,1
1845,57,147212,32,688,0.22595100133791834,5,10,0,1,31025,-3000,0.19118965673561578,17,0,14,0
1846,51,82898,5,548,0.4344215526406239,4,14,0,1,392,-441,0.3228834455542443,6,3,1,1
1847,40,82116,25,667,0.07010329310538072,5,7,0,1,8337,8756,0.6435370551074805,15,4,12,0
1848,47,87600,16,645,0.3723127024806464,4,0,1,1,4780,3561,0.3205436447450055,8,4,5,1
1849,46,44775,25,736,0.06186464532863267,0,8,1,1,31212,9551,0.31657841006399234,2,0,14,0
1850,29,58902,29,612,0.21074986640964463,7,5,0,1,9613,12743,0.614743544236796,6,4,11,0
1851,25,57345,20,633,0.4377081165868597,2,1,0,0,15730,2686,0.17418133144979642,16,4,2,0
1852,33,86190,12,724,0.43766116960187007,1,12,0,1,8775,1997,0.20560856035413344,8,4,7,1
1853,43,65645,36,643,0.15555584346711746,6,9,1,1,37227,-3000,0.16919075963834299,15,4,3,1
1854,28,73455,26,572,0.29768723546836623,6,9,0,1,7109,-3000,0.4482753421479201,13,4,0,1
1855,26,97186,35,828,0.3572122160861688,4,9,1,0,0,-3000,0.6021559879529503,8,0,9,0
1856,62,91578,9,574,0.4441620179667005,5,14,0,1,0,8896,0.25839435299678193,4,3,9,1
1857,39,65956,33,645,0.28494844330844993,0,10,1,0,30404,2756,0.3918368939665836,14,4,12,1
1858,49,53250,12,674,0.43921694776091236,2,10,1,1,31487,1260,0.803321192577584,13,2,11,1
1859,46,98381,18,668,0.5134763095927682,1,11,0,1,38728,458,0.42737322440170616,6,4,9,1
1860,57,89347,34,636,0.2407767540074922,3,10,1,1,1085,-452,0.5902684404736762,1,0,9,0
1861,57,29843,14,637,0.2243466076816538,2,10,0,1,16531,11464,0.3115205162331441,7,2,9,1
1862,35,62171,10,633,0.18199726992356868,0,1,1,1,56409,5653,0.10869298228812926,0,4,2,0
1863,62,74137,36,571,0.2202074189880097,5,6,1,1,15465,11939,0.4003963061579848,15,2,9,0
1864,39,89470,38,800,0.28893881839016233,4,4,0,0,11548,-3000,0.3070705957812804,4,2,2,0
1865,61,92752,12,634,0.18611908423753412,3,13,0,0,19684,8729,0.5327538030578164,7,1,8,0
1866,40,77097,12,691,0.4749056775369179,7,8,1,1,27949,1613,0.6267683038178008,4,3,6,1
1867,26,84631,9,626,0.5217179334202571,2,7,1,0,27698,3029,0.5318466980359187,18,4,12,1
1868,58,71603,0,625,0.34254890898652784,0,7,1,0,10783,14469,0.2651723493922903,16,1,5,1
1869,22,53153,22,618,0.3882248915998376,6,10,1,1,11224,2271,0.05582037770422976,18,2,0,0
1870,58,63468,10,541,0.03866671625154838,1,11,0,1,15553,8443,0.2046222798384191,15,2,1,0
1871,23,70474,33,638,0.2973060215091016,0,3,1,1,9048,-2125,0.16918048410386527,2,3,3,0
1872,31,69133,6,621,0.16455376523703266,3,14,0,1,1478,5252,0.2782985136249749,13,2,12,1
1873,50,22860,25,732,0.18969013060802917,4,11,0,0,47119,-3000,0.07033533903646415,9,3,11,0
1874,67,60062,20,566,0.4057900925057086,2,3,0,1,13896,4598,0.23056862828359237,14,4,13,1
1875,41,71405,24,609,0.40282552794820875,6,9,0,1,14746,7697,0.2566755957661477,13,1,11,0
1876,26,62965,4,587,0.27067236739681505,2,6,0,1,15213,12744,0.23101923304692307,13,1,2,0
1877,32,63829,18,750,0.39960536378629524,7,5,0,0,18792,-725,0.36926732978316246,12,2,0,0
1878,64,82199,25,589,0.12805634562619828,5,13,0,1,26521,1297,0.46584893826124746,16,2,8,0
1879,56,43026,13,689,0.5304365823767712,1,4,0,1,13022,491,0.3935618558517727,17,2,8,1
1880,25,29298,34,717,0.48349265708352757,3,12,0,1,37090,3221,0.2957938039761297,10,0,6,1
1881,39,61295,21,639,0.21013687156652625,0,9,0,1,28967,-1747,0.4462631995289881,0,0,8,0
1882,33,89102,14,553,0.1951029616768484,6,12,1,0,17136,-3000,0.44547528590893204,0,2,6,1
1883,29,112188,1,554,0.36461723626359255,5,11,0,1,10006,-2298,0.08383351503698604,0,3,3,0
1884,62,89553,6,710,0.25704856926285763,3,9,0,0,36273,4657,0.2797124732573843,17,2,8,0
1885,51,33293,19,561,0.11623418766961524,5,2,0,0,17569,3963,0.1624336758013233,9,3,5,0
1886,29,64190,16,677,0.31311090629397154,4,14,0,0,1358,8864,0.15507628536059176,9,0,6,0
1887,52,76415,34,658,0.11799317970660723,4,9,0,0,35315,10895,0.18185756304436393,5,4,12,0
1888,41,74439,31,676,0.27261778047386376,3,5,1,0,9105,1853,0.6321080578170418,18,3,6,0
1889,24,83482,6,683,0.07176665157238718,2,3,0,0,33027,-3000,0.7360015630808118,4,3,14,0
1890,43,47073,23,584,0.4260442153664104,2,1,1,0,0,7822,0.2830233632694049,17,4,2,1
1891,30,71623,18,581,0.2617430591394234,6,4,1,0,14470,4931,0.25313012336959584,13,4,9,1
1892,33,80508,4,700,0.32695980277467696,3,1,0,1,37399,3190,0.6296005228953279,7,4,10,0
1893,64,90641,26,605,0.5277691398425159,3,13,0,1,20076,13542,0.6373100482883284,13,2,1,1
1894,55,49857,21,457,0.48617154771348087,5,6,0,1,28972,8153,0.35417360628584343,18,3,8,1
1895,27,61371,3,695,0.4110670843544476,4,9,0,1,6471,5860,0.3924552366428649,1,2,10,1
1896,62,15000,18,577,0.04660930903717775,7,12,1,0,25215,6147,0.5700053165467784,1,0,0,1
1897,49,54463,29,682,0.382220951634032,1,14,1,1,20056,10947,0.6685752158576634,3,4,12,1
1898,63,56889,13,747,0.5709454105701438,0,6,0,1,23650,173,0.5301325875433501,13,3,5,1
1899,57,44510,14,651,0.1394053221478942,3,0,0,0,50589,-1161,0.17118315850175236,10,3,9,0
1900,37,74140,4,719,0.13686602023857267,4,9,1,0,39568,3361,0.6762031992916836,13,3,3,0
1901,47,68601,8,660,0.2754354079836222,6,14,1,1,31879,-3000,0.12435243736059748,8,1,2,1
1902,47,15000,39,761,0.1939023250529991,5,5,1,1,32069,4682,0.6002863371301173,16,3,5,0
1903,56,75387,24,575,0.4974147502568782,7,1,0,0,6362,5678,0.30777870158456194,9,1,2,0
1904,33,46791,7,649,0.11597618571893813,0,10,1,0,12931,4518,0.17946030503910995,9,3,1,0
1905,37,82142,19,697,0.1447915051938693,4,9,0,0,0,2470,0.36813272601033603,9,4,8,0
1906,32,37953,7,636,0.048349545186478673,6,2,1,1,956,16571,0.46534312279578094,4,3,9,1
1907,35,70750,17,730,0.21666280373462038,4,0,0,0,6701,11584,0.32652198702028784,19,2,13,0
1908,28,62920,5,619,0.12188885600040426,2,7,1,0,19563,4320,0.6920613744446997,0,3,8,1
1909,22,77577,24,794,0.18383454068771438,6,2,1,0,1624,5651,0.879150454055398,0,0,8,0
1910,67,73117,22,798,0.26844208987776136,6,2,1,0,19412,14634,0.44494288064982807,9,4,8,0
1911,24,63620,25,669,0.6268924711288758,2,4,1,1,17689,908,0.20579393353973383,13,2,14,1
1912,64,31593,17,688,0.32517908986410043,4,7,0,0,2986,-1759,0.2934936433904643,9,2,5,0
1913,21,33069,11,733,0.2695715276674051,6,12,1,0,42883,6588,0.0988404419348759,15,1,10,0
1914,59,55402,9,566,0.2881088750942883,1,6,0,1,132,7897,0.5492262665707699,7,0,10,1
1915,37,69793,8,558,0.5021155353112077,0,12,0,1,36759,8419,0.13180086615208886,4,1,2,1
1916,46,54793,17,737,0.44317987310348733,5,9,0,1,0,10794,0.09384658510832965,12,4,12,1
1917,34,85630,18,669,0.5367541024344155,6,5,0,0,17866,-128,0.2806965356225664,4,0,6,0
1918,45,63019,26,634,0.17880152326828047,1,7,1,1,2035,-3000,0.2271554180178975,10,3,6,0
1919,43,45874,2,650,0.20827170883168894,4,2,0,0,10183,908,0.10527730199177421,12,4,3,0
1920,46,63047,11,482,0.14602497921227678,5,14,0,1,47152,9072,0.44389698471838784,2,3,6,1
1921,40,75646,34,636,0.21556434407434144,7,4,0,0,14795,-1453,0.3413557848016293,4,1,8,0
1922,47,78122,36,597,0.19535190314982984,6,13,1,0,3431,-3000,0.3643106492726862,0,1,13,0
1923,61,116959,37,714,0.39460093574771277,1,9,1,1,27314,6009,0.5517956631463142,4,1,4,1
1924,42,53277,12,719,0.0727705143479115,4,4,0,1,14663,1030,0.27756896487509136,17,0,9,0
1925,38,68163,5,690,0.2806780538046668,5,7,0,0,22260,-3000,0.3702687020723843,0,2,13,0
1926,27,80653,7,677,0.265645196858569,2,1,1,1,6283,5521,0.30443664909403745,14,3,7,0
1927,38,69414,5,545,0.3980108939147865,1,9,1,0,7021,2296,0.17278596623020304,3,2,2,1
1928,27,57484,38,691,0.18699578718768997,3,0,0,0,8184,16731,0.4489889597845493,9,0,11,0
1929,29,31268,35,694,0.45022726569432553,5,9,0,0,31976,5621,0.6425104198181961,0,4,8,1
1930,67,57229,32,737,0.22924300092385286,4,2,1,0,16597,9102,0.4587443187942096,9,2,4,0
1931,25,43157,29,798,0.2017841989331566,4,1,0,1,4276,4879,0.6213275763112098,18,2,12,0
1932,44,26834,13,531,0.18722704350883654,5,3,0,0,22427,817,0.1719143324032619,2,2,0,0
1933,61,50108,19,622,0.10880762827607744,7,1,0,1,21192,1586,0.34048911118957537,6,3,14,0
1934,67,43822,33,598,0.08816048849082056,5,13,1,0,28604,12566,0.27970514397552,5,0,10,0
1935,28,84594,32,662,0.4447874666325655,1,14,0,0,12772,10234,0.8022934986680363,14,1,10,1
1936,29,85027,20,650,0.12269707013386495,3,13,1,0,18836,-3000,0.267247414542571,16,2,9,0
1937,39,47403,33,633,0.07308982465172267,1,10,0,0,26325,-3000,0.3583181056638298,5,1,14,0
1938,48,63494,13,721,0.30519270495442014,6,3,0,1,4859,-3000,0.5537708807198322,2,0,6,0
1939,68,23543,16,572,0.3606248965199265,7,11,0,1,33293,12420,0.4084410527711213,17,4,14,1
1940,31,57641,33,577,0.13911612240059315,6,11,1,1,20246,-3000,0.25490484371139244,2,1,0,1
1941,29,79974,15,578,0.2643476149908109,1,3,0,0,3484,10505,0.33056062187416235,17,1,13,0
1942,33,90623,30,624,0.26711932411381645,5,12,1,0,3373,7788,0.12523395810246737,11,4,14,1
1943,63,52173,18,563,0.5413239436335465,0,14,1,1,18509,6027,0.031960194969710275,15,1,4,1
1944,22,96296,11,646,0.3890608419666344,2,5,1,1,11746,1689,0.27459667066307536,16,2,10,1
1945,39,32107,8,638,0.5747128960887736,2,8,0,1,31319,13320,0.32909461496611264,13,2,5,1
1946,26,38809,24,594,0.17555925943652198,3,13,1,1,15698,5794,0.19455676597361052,7,4,5,1
1947,28,87741,19,711,0.4692943070293154,2,3,1,1,24545,-3000,0.6298086192864568,6,4,7,1
1948,65,111778,14,645,0.2718294165961068,3,14,0,1,7270,-3000,0.33673582528838053,12,2,3,1
1949,21,82335,29,724,0.32487211670374605,0,4,0,0,19655,-3000,0.0810717831994785,10,0,3,0
1950,36,68991,0,636,0.04591842920159922,6,14,1,1,39733,13402,0.2724640074556398,18,4,8,1
1951,65,15120,3,648,0.3302806223742499,3,3,0,1,17778,14969,0.14437436040394572,15,3,14,0
1952,50,19438,38,610,0.12282057031583557,6,11,1,1,11705,12603,0.46058523486293185,17,0,0,1
1953,24,73235,26,649,0.08842468157423657,0,7,0,0,7042,3998,0.6308341604674639,7,0,6,0
1954,43,61048,21,699,0.09212209469377018,6,5,1,0,19718,-3000,0.2030192155500771,9,1,6,0
1955,68,42354,0,621,0.09794602975099147,5,6,0,1,41139,-2378,0.31143673661787186,17,4,11,0
1956,40,71638,23,686,0.34731235050298775,1,3,1,1,0,-1922,0.3463507064132761,5,1,14,0
1957,46,72878,17,593,0.4761512023518199,6,10,1,1,19251,4680,0.5529814631915394,16,4,8,1
1958,47,93610,23,703,0.4828951000695359,5,14,1,0,0,14712,0.43427778944584844,11,0,11,1
1959,53,73415,1,609,0.17277730916024278,5,8,1,0,13843,14684,0.3424072571289137,8,2,2,0
1960,30,100709,22,709,0.1847640630475799,6,4,1,0,23941,1581,0.24464735258015874,18,4,14,0
1961,62,70199,23,654,0.10392506248312913,7,10,1,0,0,-3000,0.2673068220451948,5,3,14,1
1962,69,67116,11,756,0.35862434218901906,1,6,1,0,13327,-3000,0.18490900537582686,13,2,5,0
1963,27,96607,2,569,0.25984692233883055,2,13,0,1,24357,13320,0.13649453270206685,7,1,10,0
1964,61,45538,38,546,0.5230816569326512,0,3,0,1,21967,6621,0.3216715165422776,19,2,1,0
1965,61,140361,28,606,0.3090407012114997,0,7,0,0,25084,2510,0.816360656878401,10,1,8,1
1966,57,79381,24,553,0.12376764373968842,0,7,1,1,5381,2022,0.8412693466249372,11,2,14,1
1967,39,79520,30,553,0.6425889579269887,5,13,0,0,24351,-255,0.361563802964547,6,0,2,1
1968,43,83127,26,693,0.5079351014238557,4,1,0,0,10999,-3000,0.5325394038967611,0,1,12,0
1969,62,116928,5,649,0.468212865192548,0,9,1,1,30710,19504,0.414898851636978,19,3,14,0
1970,28,89812,18,616,0.557964714944564,3,12,1,1,0,17029,0.6692506995119336,8,4,8,1
1971,61,29873,35,622,0.1007786983905705,0,5,0,0,15655,-753,0.4394038505631181,13,2,11,0
1972,66,105086,11,608,0.41972199859247633,1,7,1,0,21483,-3000,0.18840600534037974,18,3,3,0
1973,54,61477,38,765,0.5452296590146913,0,4,1,1,40241,6183,0.23804697285300105,7,2,6,1
1974,37,72678,2,598,0.24392314825394856,4,6,0,1,21301,3967,0.173976899282196,0,0,11,0
1975,48,38018,13,557,0.40674257201683356,0,14,1,0,22824,9396,0.25757694407287873,15,4,6,1
1976,23,83155,14,705,0.16787451915065638,6,5,0,0,25632,10982,0.6340700243255203,12,2,0,0
1977,66,53715,24,634,0.4431465411651173,7,3,0,1,38796,-3000,0.3099395200487553,12,0,12,0
1978,37,72504,7,792,0.5695683614236497,6,8,0,1,14271,13961,0.7223468824168363,7,0,13,1
1979,23,62897,9,613,0.22354266450862012,6,7,1,0,0,2527,0.1662503335720378,18,1,8,0
1980,59,118125,26,709,0.13140611765378302,6,11,1,1,0,9255,0.25031151571062726,8,3,10,0
1981,53,119556,11,725,0.0968807961372684,7,0,1,1,29962,3169,0.36601779550907265,0,1,2,0
1982,51,71162,35,613,0.372021799300594,7,13,0,0,23348,11457,0.619315725294556,11,2,2,1
1983,23,71599,34,597,0.12805469986024912,1,10,0,0,16154,-3000,0.19005796028999072,15,0,13,0
1984,57,60663,12,701,0.3210067930988252,4,12,0,1,11208,10168,0.19991507617784854,8,4,2,1
1985,52,97650,22,690,0.14502855575092483,2,6,1,0,22712,-823,0.5683370291425809,9,4,14,0
1986,59,61777,13,551,0.3983604000269658,6,6,0,1,23145,5514,0.32403734949666324,18,4,0,1
1987,61,59466,13,571,0.28387791091308795,0,5,1,0,27197,13712,0.38642444368874224,11,3,7,1
1988,31,94464,26,472,0.28187680729427733,3,12,0,0,3369,-622,0.381862049545836,6,0,11,0
1989,31,56542,11,691,0.03912132101694563,3,1,0,0,0,-1720,0.5621573715075964,7,0,1,0
1990,66,69056,5,631,0.23247349171778373,6,7,0,1,6297,2396,0.49473822091091174,15,0,1,0
1991,47,30467,10,638,0.3843686098156157,2,3,1,0,0,1954,0.48246971404835404,14,2,11,0
1992,42,87604,37,531,0.21113134800182923,7,9,0,1,0,-2351,0.608662639283394,1,4,7,1
1993,35,118521,10,573,0.23879143035472847,3,14,0,0,43546,5743,0.46746809460096644,15,3,12,1
1994,52,88030,14,616,0.09302687694765312,5,10,1,0,0,6107,0.5413229636589947,6,2,5,1
1995,57,106544,25,602,0.36252253357045516,4,0,1,0,27045,8240,0.326452483104865,2,3,11,0
1996,21,48847,4,658,0.25114353688102425,3,5,1,0,33604,-736,0.162008406084133,3,2,8,0
1997,48,75908,10,690,0.0667830449012199,2,0,0,0,34811,-1608,0.196066650998961,17,3,0,0
1998,69,46421,6,808,0.2549144491254289,2,7,1,1,24158,4169,0.26207473096097467,4,2,10,0
1999,34,64305,36,648,0.33064764515127903,5,2,0,1,39798,3284,0.45834046730182126,10,3,13,1
2000,34,89305,37,728,0.2379277653061874,2,10,0,1,46750,3419,0.2513125635555864,11,2,3,0
2001,64,72545,30,591,0.2236146194828647,6,8,0,0,15466,49,0.2514043625527604,9,3,11,0
2002,24,34683,9,532,0.31912833322557976,1,4,0,1,26712,7310,0.04545448967235974,6,3,3,0
2003,40,37124,24,625,0.17832553169254675,1,12,0,0,39136,-1597,0.2598564916077996,0,1,13,1
2004,43,35470,26,538,0.30711080796806195,0,11,0,1,7070,4144,0.37744961557498297,0,4,5,1
2005,60,82286,34,651,0.5274787027636378,6,9,1,1,16326,2855,0.49968745245449353,9,2,9,1
2006,27,121597,6,595,0.34642454466612,3,5,1,1,10612,4765,0.39643793788702264,17,3,14,1
2007,42,104061,29,513,0.1814197900939507,0,4,1,0,26914,13296,0.2561732263585362,16,2,8,0
2008,28,22600,7,771,0.25184336729780965,0,8,0,0,0,-3000,0.6189962290016392,13,1,6,1
2009,59,105526,22,612,0.23932336319598144,7,11,0,1,41549,-3000,0.8856268851175549,5,0,7,1
2010,51,93410,35,535,0.3153077899802481,7,12,0,0,28006,840,0.5986470773401658,19,1,3,1
2011,45,31367,2,712,0.09240071749739605,2,11,0,0,28849,-3000,0.6070676548572004,7,4,0,1
2012,40,62419,5,598,0.13968251672923407,5,0,1,0,0,-3000,0.07896053033648447,16,4,7,0
2013,28,97388,32,726,0.23574004297351478,2,14,0,0,4397,17224,0.5896708423854119,2,0,11,0
2014,66,83760,0,598,0.5791279019342154,6,3,0,0,42357,8917,0.31494816220335253,11,2,2,1
2015,52,37272,27,612,0.20517111829877646,5,0,1,1,17338,9670,0.41236563888448186,4,1,13,0
2016,36,85268,20,674,0.5807312061002435,3,8,1,1,0,3001,0.3369255946398336,9,2,11,1
2017,41,16562,13,691,0.25936805655642,7,6,1,1,23324,7945,0.5578903432584931,15,3,9,1
2018,56,64429,34,703,0.08452447462747754,1,1,1,1,30187,2041,0.5097982745346089,18,0,4,0
2019,56,98448,33,643,0.3086206220474215,7,3,1,1,27972,10700,0.5838289778068684,1,4,10,0
2020,43,70459,13,687,0.35373514784590204,2,3,1,0,17743,6323,0.0692405554649422,8,4,14,0
2021,35,57526,0,702,0.32378092019745197,7,6,1,0,37033,4744,0.39228875979081146,1,4,4,1
2022,53,92233,5,664,0.2045201122386567,6,11,0,1,9469,5272,0.2970461969761231,10,2,9,0
2023,53,94368,4,640,0.19338938210784898,4,10,0,0,28101,15258,0.4104249296330584,19,3,6,0
2024,50,102750,39,548,0.2719440513169651,0,0,0,0,22025,6171,0.4630084086493505,6,4,9,0
2025,24,91858,23,691,0.045839549772319084,6,2,0,0,18003,-2207,0.34021825970293834,7,0,3,0
2026,44,97034,27,652,0.1385429893806383,5,9,1,0,14315,7353,0.2127771868698176,5,0,4,0
2027,51,88322,9,621,0.5021505604165436,6,12,1,0,14846,8423,0.22704028981252664,16,4,13,1
2028,67,76638,34,739,0.25332832512994075,1,0,0,1,20483,3987,0.48186591279459395,16,1,2,0
2029,46,72237,28,550,0.32241118059870516,1,5,1,1,15609,4635,0.7012904873583288,16,0,12,1
2030,37,64068,30,765,0.2262614770167082,2,1,0,0,30996,-2463,0.5900136037199437,4,1,1,0
2031,48,39690,18,648,0.04279755193124785,2,7,0,0,11960,5679,0.4632670340369008,4,3,13,0
2032,29,46117,27,672,0.16896148981547757,0,5,0,1,43524,-3000,0.6696062246714426,2,1,12,0
2033,25,62949,21,622,0.4901304463730516,1,2,0,0,11289,3244,0.17968336058697817,3,1,13,0
2034,54,76036,15,533,0.06364669363075279,3,14,0,0,33801,314,0.03416381252508514,14,4,14,0
2035,69,106020,23,640,0.710738128760125,7,11,1,1,34448,11880,0.21079020774167473,10,4,14,1
2036,62,68955,12,673,0.43308402101823934,1,8,0,0,22487,15849,0.15558184758976987,16,2,3,0
2037,49,95086,38,697,0.32475196501149395,1,11,1,0,21151,-3000,0.6330903551832036,13,1,13,0
2038,22,96982,28,636,0.37352321150277523,6,4,1,1,9065,4967,0.6148610243014174,18,4,14,1
2039,69,64213,29,496,0.24509821987821653,0,14,1,1,12243,2827,0.45506702089405127,1,3,8,1
2040,43,84867,28,542,0.5289636655515616,0,6,1,1,23296,8251,0.48089185365707493,13,3,9,1
2041,35,63911,17,793,0.41468739742177346,7,5,1,0,19322,5673,0.39580876181147734,2,1,13,0
2042,64,103053,38,573,0.04934876325118027,2,8,0,1,37746,2288,0.5394578001835832,6,1,11,0
2043,57,85896,8,749,0.20188297739062183,2,8,1,0,13181,5656,0.6332469077018831,9,0,11,0
2044,57,40237,22,584,0.24303506583623835,0,9,1,1,14089,3497,0.4438835737366036,10,2,14,1
2045,34,74038,2,637,0.22921521746309625,3,12,0,0,0,16123,0.3090523111344229,4,0,12,0
2046,69,111202,11,693,0.4830662583759887,7,4,1,1,29652,-555,0.3340004397242394,3,4,14,1
2047,43,65469,22,592,0.1405976223312247,7,10,1,0,28298,6802,0.2777402165087036,2,1,13,1
2048,47,81192,19,761,0.12870624295184394,5,2,0,1,34656,8567,0.305222644964489,4,3,8,0
2049,57,83646,37,655,0.5328133533302931,5,3,1,1,35501,8069,0.6615344390072876,13,0,8,1
2050,53,44084,24,682,0.13005883973859783,5,7,1,0,31834,2914,0.6933784270560774,17,1,7,1
2051,29,82767,16,631,0.2286422812314491,5,7,0,0,32466,14577,0.7378983155532847,6,1,4,0
2052,35,35154,17,696,0.11084606253470886,4,9,0,0,29151,-3000,0.5437907742445859,16,4,10,0
2053,38,54359,24,760,0.3623977192063397,1,2,1,1,31461,-2657,0.24329812645485094,16,4,9,0
2054,67,96893,31,640,0.32540464914336314,6,12,1,1,0,9644,0.1970056767890169,5,2,3,1
2055,56,78918,11,771,0.16251232798135504,7,8,0,1,3503,-1160,0.3489580334894595,3,0,12,0
2056,38,62388,23,607,0.2037030439653148,1,8,0,1,1052,-1569,0.3574813605037176,7,4,5,1
2057,57,81161,22,703,0.21533433985829062,0,11,0,0,39052,1729,0.6678945896708052,2,1,6,1
2058,57,68497,0,684,0.2186903731676562,6,10,0,0,8255,-499,0.4502782350270565,19,3,12,0
2059,40,70314,36,575,0.3959958649613249,0,6,0,0,10657,9459,0.287910317390921,16,1,9,1
2060,40,86420,22,664,0.113364371563453,6,7,1,0,20099,11330,0.6646840811898584,7,2,1,1
2061,64,51815,9,650,0.3213263938888262,7,3,1,0,1344,5618,0.18851074590353448,10,0,4,0
2062,48,71008,25,590,0.019818818071364288,0,8,1,0,25708,12382,0.680879834545798,6,2,6,0
2063,28,62193,27,675,0.3835083665704491,6,3,0,1,0,-3000,0.3230008536709377,0,3,10,1
2064,56,30359,36,660,0.249990680235662,1,9,0,0,2337,5531,0.7739495986265674,4,4,4,0
